order_id,user_id,product_id,quantity,order_date
5153,846,34,2,2025-02-06
5154,56,85,1,2025-01-10
5155,837,7,2,2025-05-11
5156,229,36,2,2025-02-01
5157,865,11,3,2024-09-26
5158,466,19,1,2025-05-30
5159,340,81,1,2024-07-10
5160,574,3,1,2024-12-09
5161,786,82,1,2024-06-20
5162,635,75,2,2024-07-04
5163,615,14,2,2025-02-13
5164,485,15,3,2025-03-27
5165,734,59,2,2025-05-04
5166,673,77,2,2024-11-18
5167,373,16,3,2025-03-13
5168,734,14,3,2024-07-17
5169,464,19,3,2024-10-07
5170,117,37,2,2025-06-13
5171,100,34,2,2025-04-21
5172,778,24,3,2024-11-30
5173,675,12,3,2025-01-13
5174,228,10,3,2024-11-28
5175,3,64,2,2025-02-13
5176,350,47,2,2025-03-19
5177,364,27,1,2024-07-01
5178,850,51,2,2025-04-27
5179,649,13,2,2025-04-21
5180,988,63,2,2025-02-11
5181,820,3,3,2024-11-16
5182,299,53,2,2024-12-04
5183,561,10,3,2025-02-19
5184,535,63,1,2025-05-16
5185,383,81,1,2024-10-15
5186,719,10,3,2025-04-03
5187,109,27,3,2024-09-16
5188,47,88,3,2025-01-08
5189,919,54,2,2025-03-04
5190,169,49,1,2024-09-22
5191,505,41,3,2025-04-21
5192,144,82,2,2024-11-17
5193,842,58,1,2025-02-07
5194,735,21,2,2025-03-09
5195,761,24,1,2024-09-21
5196,739,39,2,2024-09-01
5197,420,2,1,2024-11-25
5198,110,23,1,2025-01-02
5199,261,85,2,2025-04-05
5200,626,73,3,2025-03-01
5201,201,81,1,2024-08-01
5202,193,78,3,2024-10-23
5203,124,5,2,2024-09-30
5204,953,16,3,2024-07-30
5205,873,44,3,2025-04-12
5206,403,45,3,2024-06-29
5207,221,62,3,2025-03-06
5208,469,79,3,2024-07-14
5209,845,77,1,2024-12-17
5210,801,70,1,2024-07-06
5211,196,1,1,2024-09-01
5212,734,21,2,2024-07-10
5213,347,67,3,2025-01-03
5214,111,95,1,2025-06-13
5215,776,33,2,2025-02-16
5216,425,16,1,2025-03-13
5217,48,25,1,2024-07-18
5218,949,78,3,2024-11-03
5219,649,4,2,2024-11-17
5220,858,69,3,2024-09-05
5221,689,3,3,2025-04-30
5222,603,67,1,2025-03-15
5223,127,66,3,2024-09-14
5224,791,98,2,2025-06-06
5225,914,20,3,2024-12-02
5226,462,28,3,2025-03-13
5227,469,47,3,2024-07-15
5228,675,15,1,2025-01-04
5229,604,28,2,2024-09-02
5230,980,4,1,2025-04-07
5231,517,42,1,2024-12-30
5232,138,18,1,2025-01-11
5233,987,29,1,2024-12-07
5234,511,11,1,2025-03-18
5235,5,94,2,2024-09-27
5236,544,89,3,2024-09-24
5237,754,17,1,2024-11-24
5238,50,35,1,2025-04-30
5239,567,36,2,2024-07-31
5240,958,62,2,2025-02-26
5241,444,26,3,2025-01-14
5242,859,12,2,2025-04-08
5243,600,45,3,2024-09-29
5244,495,91,1,2024-10-21
5245,947,71,1,2024-09-30
5246,521,84,3,2025-04-14
5247,800,38,2,2025-06-06
5248,944,60,3,2024-09-29
5249,933,96,2,2024-07-11
5250,182,64,1,2024-07-21
5251,709,56,2,2024-08-08
5252,593,66,3,2025-02-18
5253,178,52,3,2025-03-02
5254,749,25,1,2024-08-10
5255,835,33,2,2024-07-14
5256,132,23,2,2024-07-13
5257,107,26,2,2025-04-15
5258,397,88,1,2024-12-03
5259,674,92,2,2024-08-14
5260,615,36,3,2025-03-21
5261,621,51,2,2024-11-26
5262,904,14,1,2025-02-22
5263,330,75,2,2024-07-31
5264,517,99,2,2024-12-08
5265,903,76,3,2025-05-01
5266,394,40,2,2024-07-10
5267,429,22,3,2025-04-24
5268,624,27,3,2024-12-05
5269,938,93,1,2024-09-18
5270,710,63,3,2024-08-29
5271,781,56,3,2024-07-14
5272,255,58,1,2024-12-10
5273,281,55,3,2025-01-16
5274,408,77,1,2024-07-08
5275,987,96,2,2024-10-26
5276,352,35,1,2024-12-15
5277,994,41,3,2025-04-13
5278,302,80,1,2025-04-15
5279,464,14,3,2025-05-28
5280,825,78,2,2024-11-11
5281,137,50,1,2025-01-13
5282,142,55,2,2025-04-21
5283,423,26,3,2024-11-23
5284,617,73,3,2025-05-08
5285,717,46,2,2024-07-27
5286,908,48,1,2025-03-12
5287,767,81,1,2025-05-22
5288,525,9,3,2024-07-21
5289,307,58,2,2025-04-28
5290,864,22,2,2025-02-17
5291,719,5,1,2024-12-17
5292,561,66,1,2024-08-14
5293,882,33,1,2024-07-13
5294,322,76,2,2024-07-20
5295,729,53,1,2025-03-15
5296,755,38,1,2024-11-18
5297,958,78,3,2024-11-19
5298,567,83,1,2024-10-03
5299,648,68,1,2025-01-29
5300,223,46,2,2025-01-27
5301,206,51,2,2024-12-13
5302,215,4,3,2024-12-17
5303,640,15,1,2024-11-01
5304,732,24,3,2024-12-04
5305,298,42,2,2025-03-24
5306,704,55,3,2025-06-09
5307,354,24,2,2025-05-10
5308,944,46,3,2024-07-18
5309,689,32,3,2024-10-30
5310,136,10,1,2024-10-12
5311,728,28,3,2025-02-20
5312,666,85,1,2025-06-04
5313,999,48,1,2025-01-04
5314,982,48,1,2024-06-22
5315,183,19,1,2025-02-23
5316,516,100,3,2024-10-22
5317,556,41,2,2025-04-17
5318,711,16,2,2025-05-27
5319,653,2,2,2025-06-12
5320,331,41,3,2025-01-11
5321,728,89,1,2024-11-19
5322,119,2,2,2024-09-09
5323,780,92,3,2024-06-30
5324,361,43,1,2025-01-19
5325,576,28,2,2025-01-28
5326,492,60,1,2025-05-14
5327,597,73,2,2024-07-09
5328,585,42,2,2025-03-24
5329,966,30,2,2025-02-27
5330,684,72,1,2024-11-21
5331,728,9,3,2024-11-26
5332,428,50,1,2024-07-29
5333,691,37,2,2025-05-19
5334,766,78,1,2024-11-10
5335,916,28,3,2025-06-15
5336,862,68,1,2025-01-31
5337,547,28,3,2025-04-24
5338,293,14,3,2024-08-02
5339,899,72,1,2024-08-08
5340,868,36,2,2025-03-27
5341,433,92,3,2025-01-01
5342,828,78,1,2025-03-31
5343,14,86,3,2025-01-20
5344,536,10,2,2025-01-17
5345,110,74,1,2024-10-02
5346,26,83,1,2024-11-02
5347,391,54,1,2025-02-25
5348,149,88,2,2025-01-22
5349,55,97,3,2024-10-14
5350,687,56,1,2025-01-02
5351,58,41,3,2024-09-01
5352,205,41,3,2024-10-12
5353,274,26,2,2024-12-03
5354,769,26,1,2024-09-09
5355,805,7,3,2025-06-05
5356,165,64,1,2024-12-29
5357,294,64,1,2025-02-14
5358,700,6,2,2025-06-16
5359,257,36,1,2025-03-11
5360,150,54,1,2025-05-16
5361,860,16,3,2024-08-07
5362,64,16,2,2025-06-16
5363,708,58,1,2024-09-03
5364,804,22,3,2024-12-18
5365,303,77,2,2024-11-13
5366,209,42,2,2024-06-29
5367,772,76,3,2024-10-08
5368,555,50,3,2024-07-12
5369,34,31,3,2024-12-24
5370,368,74,3,2025-05-12
5371,834,3,3,2024-11-28
5372,464,37,1,2025-02-23
5373,105,3,1,2024-10-09
5374,631,83,2,2025-02-08
5375,889,74,1,2024-10-01
5376,692,1,1,2025-04-18
5377,758,60,1,2025-04-19
5378,576,37,3,2024-08-08
5379,886,17,2,2025-04-23
5380,230,52,2,2025-02-02
5381,761,5,2,2025-01-26
5382,663,69,2,2025-06-04
5383,575,68,1,2024-10-13
5384,399,6,1,2025-01-02
5385,244,44,3,2024-07-09
5386,524,83,2,2024-11-15
5387,804,3,1,2025-01-23
5388,816,9,1,2024-10-18
5389,818,61,3,2024-07-29
5390,713,13,3,2025-05-01
5391,295,54,3,2024-11-19
5392,710,93,1,2025-01-25
5393,681,39,1,2024-10-20
5394,49,36,3,2025-04-03
5395,949,41,2,2025-01-26
5396,391,97,3,2025-05-02
5397,397,45,3,2024-11-17
5398,427,52,3,2024-07-04
5399,980,11,3,2025-03-14
5400,808,72,1,2024-11-22
5401,1000,100,2,2024-12-13
5402,702,41,3,2024-11-28
5403,321,64,2,2024-08-27
5404,990,79,2,2024-10-03
5405,566,7,2,2024-09-01
5406,56,51,3,2025-04-16
5407,14,39,1,2025-06-11
5408,762,90,3,2024-07-26
5409,258,59,2,2024-12-19
5410,208,64,2,2024-07-24
5411,636,83,1,2024-07-12
5412,890,16,3,2025-06-01
5413,800,48,2,2025-02-14
5414,882,80,1,2025-05-13
5415,892,14,2,2025-01-12
5416,454,4,1,2024-08-06
5417,850,29,1,2025-03-22
5418,231,7,3,2024-08-20
5419,934,2,2,2024-11-02
5420,649,18,3,2025-06-06
5421,722,14,2,2025-06-09
5422,727,42,3,2024-06-30
5423,664,89,2,2024-07-17
5424,377,93,3,2025-03-12
5425,774,56,1,2024-11-28
5426,603,29,2,2024-06-30
5427,560,22,2,2024-10-23
5428,757,12,1,2025-05-28
5429,618,25,3,2024-08-30
5430,202,93,2,2024-10-09
5431,795,48,2,2024-07-18
5432,743,69,3,2025-04-05
5433,988,1,1,2025-03-17
5434,199,89,3,2024-10-29
5435,302,7,3,2025-04-04
5436,460,34,3,2025-02-19
5437,182,6,2,2025-05-21
5438,700,15,1,2024-09-05
5439,77,7,1,2024-06-29
5440,192,39,3,2024-11-24
5441,986,10,2,2024-09-26
5442,178,34,3,2024-08-05
5443,753,43,2,2025-06-08
5444,527,89,2,2025-01-16
5445,123,79,2,2025-02-06
5446,387,49,2,2024-06-27
5447,42,35,1,2025-01-14
5448,439,90,2,2024-12-31
5449,286,22,2,2024-09-28
5450,570,18,3,2025-04-07
5451,271,75,3,2024-07-30
5452,134,59,1,2024-11-18
5453,165,16,3,2024-12-09
5454,599,17,2,2024-12-27
5455,867,41,3,2025-04-04
5456,262,19,1,2024-11-06
5457,6,97,3,2024-10-23
5458,339,75,3,2024-09-03
5459,478,53,1,2025-02-11
5460,727,82,1,2025-04-04
5461,960,58,2,2024-08-07
5462,159,86,3,2024-10-25
5463,41,16,2,2024-12-26
5464,158,67,3,2024-08-04
5465,951,68,3,2024-12-08
5466,331,31,2,2024-09-28
5467,612,74,3,2025-05-08
5468,53,62,3,2024-11-18
5469,793,85,3,2024-09-13
5470,955,63,1,2025-04-02
5471,641,36,2,2025-05-01
5472,631,42,1,2025-05-16
5473,864,99,2,2024-09-26
5474,678,94,2,2024-10-21
5475,309,62,3,2025-04-12
5476,503,29,2,2024-09-20
5477,809,12,1,2024-12-10
5478,587,34,1,2025-03-11
5479,564,99,1,2025-02-22
5480,367,38,2,2025-02-16
5481,75,92,1,2024-07-28
5482,803,11,2,2024-07-21
5483,725,46,1,2024-06-22
5484,326,72,1,2024-09-12
5485,539,32,2,2024-12-28
5486,226,85,1,2025-01-06
5487,980,83,3,2025-03-12
5488,189,95,2,2024-12-19
5489,534,27,2,2025-04-25
5490,70,89,2,2025-02-06
5491,806,10,3,2024-12-17
5492,518,10,2,2024-07-02
5493,164,64,1,2024-10-22
5494,426,8,1,2024-06-25
5495,557,28,1,2024-06-29
5496,550,2,2,2025-04-06
5497,414,86,1,2025-05-29
5498,95,28,2,2025-03-22
5499,358,60,1,2025-04-03
5500,227,50,3,2024-12-30
5501,905,25,3,2024-11-02
5502,219,63,3,2024-10-14
5503,680,14,3,2025-04-07
5504,340,44,2,2025-04-06
5505,340,27,1,2024-08-20
5506,370,76,3,2025-01-12
5507,301,98,2,2024-10-29
5508,224,68,3,2025-05-21
5509,974,66,3,2025-01-30
5510,771,41,2,2025-02-27
5511,634,98,2,2025-05-20
5512,544,40,1,2024-12-17
5513,487,91,1,2024-11-25
5514,575,59,3,2024-10-31
5515,844,84,3,2025-04-01
5516,771,20,1,2024-11-18
5517,665,65,1,2025-06-04
5518,10,14,2,2024-10-23
5519,118,17,1,2025-01-24
5520,685,29,1,2025-05-22
5521,355,47,3,2024-12-12
5522,457,50,1,2025-03-22
5523,247,58,3,2024-06-30
5524,927,80,1,2024-06-24
5525,658,66,2,2025-06-14
5526,629,26,1,2024-10-14
5527,941,100,1,2025-05-20
5528,637,52,1,2024-08-30
5529,250,25,3,2024-12-21
5530,982,9,2,2024-11-29
5531,41,36,1,2025-01-11
5532,699,55,3,2024-10-31
5533,907,22,2,2025-01-29
5534,329,88,3,2025-01-25
5535,391,40,3,2025-02-12
5536,938,74,2,2024-09-16
5537,816,83,1,2025-01-17
5538,968,14,3,2024-12-09
5539,117,19,3,2025-03-12
5540,396,60,1,2025-05-10
5541,263,14,1,2024-10-16
5542,554,96,2,2025-03-10
5543,742,15,2,2024-11-27
5544,290,31,2,2024-07-29
5545,26,3,1,2024-08-12
5546,934,59,3,2024-07-02
5547,530,24,3,2024-11-04
5548,842,35,2,2025-06-14
5549,789,4,1,2024-06-23
5550,384,61,3,2024-10-29
5551,527,85,2,2024-10-07
5552,823,68,3,2025-05-06
5553,521,58,3,2025-05-15
5554,457,46,1,2025-01-07
5555,499,34,1,2025-06-17
5556,45,16,3,2024-12-29
5557,304,71,2,2025-03-12
5558,920,11,1,2025-06-11
5559,668,46,3,2024-08-09
5560,198,56,1,2024-11-14
5561,329,28,1,2025-03-27
5562,527,20,1,2024-07-18
5563,85,51,3,2025-02-09
5564,971,65,2,2024-07-14
5565,99,56,2,2024-07-15
5566,172,66,2,2025-03-15
5567,995,43,1,2025-01-28
5568,980,7,3,2024-08-02
5569,792,57,1,2025-05-14
5570,551,35,2,2024-09-10
5571,547,48,2,2024-12-03
5572,8,13,3,2024-08-12
5573,642,7,1,2025-04-14
5574,68,84,2,2025-02-09
5575,216,49,3,2024-12-12
5576,687,94,1,2025-04-16
5577,645,55,1,2024-08-08
5578,793,25,2,2025-05-22
5579,219,38,2,2024-11-14
5580,886,25,1,2024-08-03
5581,702,52,1,2024-11-03
5582,435,23,2,2024-09-09
5583,856,77,1,2025-05-28
5584,107,36,2,2025-03-02
5585,211,68,1,2024-06-20
5586,551,78,2,2025-04-03
5587,849,64,3,2024-10-10
5588,720,67,2,2025-02-23
5589,900,56,2,2025-01-29
5590,1000,14,3,2025-05-02
5591,760,88,1,2025-01-25
5592,794,7,3,2025-03-18
5593,446,83,2,2025-01-23
5594,663,32,1,2025-01-20
5595,837,15,3,2024-11-11
5596,963,29,1,2024-07-27
5597,74,15,1,2024-08-27
5598,765,7,3,2024-11-30
5599,703,5,1,2024-09-19
5600,158,74,3,2025-01-05
5601,25,35,2,2025-03-17
5602,471,31,1,2024-12-02
5603,735,9,2,2024-07-22
5604,340,69,2,2024-09-23
5605,39,13,1,2025-06-10
5606,90,36,3,2024-10-01
5607,76,29,1,2025-06-16
5608,56,80,2,2025-04-15
5609,183,90,2,2024-08-12
5610,814,92,3,2024-09-05
5611,258,52,1,2024-09-05
5612,572,51,2,2024-09-22
5613,73,51,2,2024-08-13
5614,589,13,2,2024-09-25
5615,842,29,3,2025-04-03
5616,234,94,2,2024-06-24
5617,933,89,2,2025-04-01
5618,265,35,1,2024-07-25
5619,418,64,1,2025-06-14
5620,398,27,2,2024-11-20
5621,462,22,2,2024-10-03
5622,646,27,1,2025-05-08
5623,415,45,3,2025-03-25
5624,444,82,3,2025-05-27
5625,324,37,3,2024-10-01
5626,18,91,3,2024-08-13
5627,399,77,3,2024-09-15
5628,690,37,3,2024-08-25
5629,122,94,3,2024-10-02
5630,548,1,3,2024-07-25
5631,7,13,1,2025-05-17
5632,657,24,3,2025-03-14
5633,738,65,3,2025-03-25
5634,634,90,3,2024-07-02
5635,65,80,2,2024-12-02
5636,775,62,1,2025-03-24
5637,764,95,1,2024-10-22
5638,600,40,1,2025-05-24
5639,47,89,3,2025-06-14
5640,718,31,3,2025-05-26
5641,869,22,2,2024-10-16
5642,75,41,1,2024-09-20
5643,367,88,3,2024-11-15
5644,951,9,1,2024-09-03
5645,515,22,2,2025-01-19
5646,109,24,2,2025-04-04
5647,297,43,2,2025-05-13
5648,806,59,1,2024-08-23
5649,703,19,3,2025-05-13
5650,309,2,3,2024-10-23
5651,622,86,2,2024-10-22
5652,89,61,3,2024-11-03
5653,289,55,2,2024-09-11
5654,784,43,1,2025-06-10
5655,949,3,2,2024-08-04
5656,449,23,1,2024-12-31
5657,391,34,2,2024-12-16
5658,405,10,3,2025-05-22
5659,842,22,3,2024-09-19
5660,677,87,2,2025-06-13
5661,32,98,3,2025-01-10
5662,486,2,3,2024-10-20
5663,161,77,3,2024-06-30
5664,547,46,1,2025-03-12
5665,226,61,3,2024-07-14
5666,140,75,1,2024-08-25
5667,765,1,2,2024-08-06
5668,401,63,3,2025-06-05
5669,816,32,3,2025-06-12
5670,817,61,3,2025-05-18
5671,870,15,2,2025-04-16
5672,559,6,1,2024-09-08
5673,303,3,1,2025-04-01
5674,984,73,3,2025-01-27
5675,650,88,2,2024-10-24
5676,148,38,2,2025-03-07
5677,306,30,2,2024-11-13
5678,694,68,2,2024-07-18
5679,909,65,2,2024-10-06
5680,937,22,1,2025-04-27
5681,989,97,1,2025-02-21
5682,815,19,1,2025-01-10
5683,888,100,3,2025-05-15
5684,747,13,2,2024-12-11
5685,664,13,3,2024-11-16
5686,383,39,2,2025-01-19
5687,981,95,1,2024-08-05
5688,973,43,3,2025-03-27
5689,12,58,1,2024-06-26
5690,567,63,2,2025-04-10
5691,896,95,2,2024-11-07
5692,569,45,2,2025-03-29
5693,145,70,1,2024-12-15
5694,127,33,2,2025-05-31
5695,43,85,1,2024-11-28
5696,6,63,3,2024-07-28
5697,587,33,2,2024-09-18
5698,611,47,2,2025-02-07
5699,404,59,2,2024-07-11
5700,551,2,3,2024-09-04
5701,561,46,2,2025-04-03
5702,970,39,1,2024-07-21
5703,88,91,1,2025-02-05
5704,313,43,2,2024-06-27
5705,216,67,2,2025-05-08
5706,767,100,3,2024-11-23
5707,760,85,3,2024-07-28
5708,926,77,3,2024-09-26
5709,744,62,2,2024-09-20
5710,353,15,3,2024-07-04
5711,217,35,3,2024-12-02
5712,423,88,1,2024-10-12
5713,928,67,3,2025-01-30
5714,662,94,1,2025-05-03
5715,872,82,1,2024-12-18
5716,525,3,3,2024-11-11
5717,146,19,1,2025-04-06
5718,165,53,2,2025-02-01
5719,189,29,2,2025-01-19
5720,227,85,3,2024-12-24
5721,632,19,2,2024-09-01
5722,855,46,1,2025-01-16
5723,259,64,2,2025-02-11
5724,199,4,3,2025-01-26
5725,118,32,3,2024-08-22
5726,186,74,1,2025-03-09
5727,688,95,3,2024-10-04
5728,819,90,2,2024-10-11
5729,581,56,3,2024-09-09
5730,873,47,1,2025-04-01
5731,56,27,3,2024-10-07
5732,872,96,2,2024-10-27
5733,770,12,1,2024-10-26
5734,955,25,2,2024-10-14
5735,563,49,1,2025-02-06
5736,473,82,3,2025-05-13
5737,661,14,1,2025-06-05
5738,563,36,1,2025-05-14
5739,75,81,3,2025-03-10
5740,298,87,2,2024-12-19
5741,688,70,3,2024-09-03
5742,69,58,1,2024-06-28
5743,257,68,3,2024-10-11
5744,101,23,1,2025-03-01
5745,203,34,3,2024-12-03
5746,744,87,3,2024-06-29
5747,595,45,2,2024-06-30
5748,499,43,1,2024-12-11
5749,975,51,2,2024-11-23
5750,339,76,1,2024-07-21
5751,366,54,3,2024-09-21
5752,132,36,1,2024-08-31
5753,688,40,2,2025-02-27
5754,672,25,2,2024-10-10
5755,241,6,2,2025-05-01
5756,103,75,1,2025-06-13
5757,292,67,2,2024-08-24
5758,635,90,2,2024-11-23
5759,72,44,2,2024-10-20
5760,922,79,3,2025-02-16
5761,199,16,3,2025-03-11
5762,326,56,1,2025-05-10
5763,498,59,1,2024-09-21
5764,462,73,2,2024-07-30
5765,337,45,3,2024-08-27
5766,632,37,2,2025-02-21
5767,676,15,2,2024-12-14
5768,314,2,3,2024-08-11
5769,711,64,3,2024-11-03
5770,599,88,3,2024-07-04
5771,157,19,1,2025-05-04
5772,580,60,1,2024-12-01
5773,581,88,2,2025-04-20
5774,374,20,1,2024-12-20
5775,828,67,3,2024-07-29
5776,324,38,3,2024-12-14
5777,982,80,1,2025-05-03
5778,439,72,2,2025-04-25
5779,173,86,2,2024-11-13
5780,5,21,1,2025-04-06
5781,321,39,2,2024-07-18
5782,253,63,2,2024-12-27
5783,805,37,2,2024-09-19
5784,227,9,3,2024-12-31
5785,730,38,3,2024-08-15
5786,758,2,1,2024-08-12
5787,657,59,3,2024-09-08
5788,447,6,2,2025-04-24
5789,284,28,3,2025-03-16
5790,861,37,1,2024-09-23
5791,369,76,3,2025-05-12
5792,138,16,2,2024-12-07
5793,696,7,2,2025-01-09
5794,751,63,1,2025-04-14
5795,340,40,3,2025-02-19
5796,899,1,3,2025-04-08
5797,492,56,3,2024-11-16
5798,474,46,2,2025-01-20
5799,457,85,1,2025-04-14
5800,368,1,3,2024-10-05
5801,794,7,2,2024-07-20
5802,313,33,2,2024-11-19
5803,499,18,2,2025-06-17
5804,565,45,3,2024-12-14
5805,112,37,3,2024-08-04
5806,180,65,3,2025-03-31
5807,662,86,3,2025-02-11
5808,622,99,3,2024-07-02
5809,84,72,3,2024-08-03
5810,862,20,3,2024-07-11
5811,288,12,3,2025-01-03
5812,880,92,3,2025-04-15
5813,847,35,2,2025-03-17
5814,144,19,3,2025-01-23
5815,913,94,1,2024-09-20
5816,552,26,2,2024-09-09
5817,202,56,3,2024-08-22
5818,270,75,1,2025-03-07
5819,752,11,3,2025-03-06
5820,908,38,1,2024-08-22
5821,642,29,1,2025-06-11
5822,79,5,1,2025-04-13
5823,745,61,1,2024-10-17
5824,78,46,2,2025-04-16
5825,914,32,2,2025-05-02
5826,20,87,1,2025-06-13
5827,870,82,3,2024-08-21
5828,520,50,1,2025-02-25
5829,647,55,2,2025-03-20
5830,32,52,3,2024-11-01
5831,833,13,2,2024-11-15
5832,596,34,2,2025-05-30
5833,593,39,3,2025-03-14
5834,415,77,1,2025-05-22
5835,788,40,1,2024-07-27
5836,605,23,1,2024-12-29
5837,218,73,1,2025-03-28
5838,929,56,3,2025-02-07
5839,38,87,3,2025-02-26
5840,565,42,3,2024-12-10
5841,267,75,2,2025-01-13
5842,557,18,3,2024-10-12
5843,916,88,1,2025-04-23
5844,553,99,2,2024-08-21
5845,484,26,1,2024-11-03
5846,670,33,1,2025-05-27
5847,794,18,3,2024-12-02
5848,153,54,3,2024-08-26
5849,375,71,1,2024-08-08
5850,402,26,1,2025-01-10
5851,229,39,2,2025-06-01
5852,913,40,3,2025-03-10
5853,791,11,2,2025-04-04
5854,604,39,2,2024-09-18
5855,751,73,2,2024-10-22
5856,878,81,1,2025-01-31
5857,298,60,2,2024-09-10
5858,138,70,2,2025-04-11
5859,476,24,1,2025-01-05
5860,514,49,3,2024-12-10
5861,523,56,3,2025-06-14
5862,93,13,2,2024-10-15
5863,407,18,1,2024-08-23
5864,373,68,3,2024-10-09
5865,515,57,2,2024-09-08
5866,11,89,2,2025-02-04
5867,679,41,1,2024-09-03
5868,245,65,2,2025-06-11
5869,869,88,3,2025-03-03
5870,988,92,1,2025-03-03
5871,826,46,3,2025-06-08
5872,629,60,3,2025-05-02
5873,701,46,3,2025-01-12
5874,170,55,2,2024-07-26
5875,776,60,2,2024-09-14
5876,527,54,3,2024-12-30
5877,144,53,3,2025-01-07
5878,457,60,1,2025-01-30
5879,164,4,1,2025-03-03
5880,184,72,2,2025-06-08
5881,580,4,2,2024-08-07
5882,972,99,1,2024-09-21
5883,580,54,3,2024-07-16
5884,676,12,2,2024-10-02
5885,894,97,3,2024-07-30
5886,991,18,1,2025-02-16
5887,150,79,2,2024-11-11
5888,754,39,2,2025-04-28
5889,750,32,1,2025-04-28
5890,496,75,2,2025-02-02
5891,962,66,1,2024-10-13
5892,368,48,2,2025-01-14
5893,42,17,1,2024-12-17
5894,225,80,2,2024-11-06
5895,780,70,3,2024-07-19
5896,500,73,3,2024-10-06
5897,238,38,3,2024-06-29
5898,65,7,2,2024-08-27
5899,271,97,2,2025-02-15
5900,379,51,3,2025-06-16
5901,240,17,3,2025-06-14
5902,44,52,1,2025-04-11
5903,685,86,1,2025-02-28
5904,212,1,1,2024-09-21
5905,531,60,3,2025-01-10
5906,930,98,3,2024-08-02
5907,811,67,3,2024-12-29
5908,370,59,1,2024-11-12
5909,398,7,2,2024-07-08
5910,481,11,3,2024-11-01
5911,940,8,2,2024-10-22
5912,466,35,2,2024-09-01
5913,903,84,2,2024-11-25
5914,48,14,1,2024-08-03
5915,41,43,2,2024-11-04
5916,665,77,3,2025-03-09
5917,332,13,1,2024-07-02
5918,106,38,3,2024-12-31
5919,721,73,3,2024-07-10
5920,992,62,1,2025-02-22
5921,534,89,3,2025-04-15
5922,649,43,3,2024-07-01
5923,850,8,1,2024-10-31
5924,281,16,3,2024-12-23
5925,855,95,2,2025-03-04
5926,760,75,3,2024-12-30
5927,270,87,2,2024-07-03
5928,593,66,3,2024-07-16
5929,558,95,1,2024-09-30
5930,584,92,1,2024-11-21
5931,179,7,3,2025-01-29
5932,386,90,1,2025-03-18
5933,670,27,3,2024-08-06
5934,388,67,1,2024-09-09
5935,375,19,2,2024-12-21
5936,602,72,3,2024-08-20
5937,670,95,2,2025-01-25
5938,920,64,2,2024-07-27
5939,856,18,3,2025-05-20
5940,80,29,2,2024-08-30
5941,530,87,3,2025-04-03
5942,258,82,2,2024-09-15
5943,386,20,3,2025-04-01
5944,997,39,3,2024-10-16
5945,930,81,1,2024-07-18
5946,229,40,3,2025-03-13
5947,529,93,3,2025-02-07
5948,416,1,2,2024-08-06
5949,362,63,3,2024-09-04
5950,837,80,1,2024-07-21
5951,889,89,2,2024-09-26
5952,354,26,2,2024-07-28
5953,499,15,1,2024-09-29
5954,812,9,2,2025-02-19
5955,494,1,2,2024-07-09
5956,909,20,2,2025-04-11
5957,619,78,2,2024-11-13
5958,7,16,1,2024-12-18
5959,514,67,1,2024-11-10
5960,904,13,2,2024-07-31
5961,143,32,2,2024-10-14
5962,451,27,1,2024-09-06
5963,170,14,1,2024-07-15
5964,236,61,1,2025-05-03
5965,79,4,2,2025-02-14
5966,527,65,2,2025-02-02
5967,659,57,3,2024-11-29
5968,288,51,1,2025-02-25
5969,217,8,2,2025-02-18
5970,154,16,1,2024-09-01
5971,192,39,2,2024-12-20
5972,162,52,1,2024-08-04
5973,371,62,2,2025-06-08
5974,617,24,3,2024-08-18
5975,735,31,3,2024-10-27
5976,837,70,1,2024-11-13
5977,122,34,2,2025-01-30
5978,677,79,2,2025-02-01
5979,236,88,1,2024-08-14
5980,425,57,2,2024-09-10
5981,831,85,1,2025-01-02
5982,339,79,2,2024-07-26
5983,738,16,1,2025-02-14
5984,117,56,2,2025-04-16
5985,494,19,1,2024-10-30
5986,692,82,2,2024-11-16
5987,491,3,3,2024-09-17
5988,491,24,2,2025-02-11
5989,216,19,1,2024-08-29
5990,605,96,3,2024-10-21
5991,166,85,2,2025-03-31
5992,663,31,3,2024-07-03
5993,854,22,2,2025-01-06
5994,421,66,3,2024-11-23
5995,23,95,1,2024-10-13
5996,250,90,2,2024-08-22
5997,45,70,2,2025-05-29
5998,131,26,1,2024-12-27
5999,588,61,3,2025-02-10
6000,607,62,1,2024-11-18
6001,165,38,1,2025-02-17
6002,138,38,3,2024-07-12
6003,645,86,1,2025-01-24
6004,525,13,2,2024-09-25
6005,41,76,2,2024-12-12
6006,913,64,2,2025-03-01
6007,587,48,1,2024-07-11
6008,151,86,2,2024-07-15
6009,58,36,2,2024-09-14
6010,171,51,2,2024-11-12
6011,265,50,2,2024-12-24
6012,945,90,2,2024-09-06
6013,185,14,2,2025-04-13
6014,530,60,1,2025-05-16
6015,982,54,2,2024-11-14
6016,416,55,2,2025-02-23
6017,614,19,3,2024-09-24
6018,993,4,1,2025-01-18
6019,578,37,1,2025-04-29
6020,653,59,1,2024-12-29
6021,20,16,1,2025-05-06
6022,900,73,2,2024-09-05
6023,737,50,2,2025-04-24
6024,746,2,3,2025-02-01
6025,678,75,3,2024-09-07
