payment_id,order_id,payment_type,amount
4790,4790,Gift Card,193.9
4791,4791,Paypal,165.1
4792,4792,Paypal,39.18
4793,4793,Credit Card,123.0
4794,4794,Paypal,475.26
4795,4795,Credit Card,33.21
4796,4796,Gift Card,193.08
4797,4797,Credit Card,564.3
4798,4798,Paypal,175.76
4799,4799,Credit Card,62.81
4800,4800,Gift Card,569.84
4801,4801,Credit Card,579.24
4802,4802,Gift Card,102.04
4803,4803,Gift Card,78.36
4804,4804,Gift Card,205.22
4805,4805,Paypal,781.56
4806,4806,Paypal,232.44
4807,4807,Gift Card,165.9
4808,4808,Gift Card,144.3
4809,4809,Credit Card,63.62
4810,4810,Gift Card,285.46
4811,4811,Credit Card,181.82
4812,4812,Paypal,135.28
4813,4813,Credit Card,33.81
4814,4814,Gift Card,166.28
4815,4815,Credit Card,371.0
4816,4816,Gift Card,19.89
4817,4817,Paypal,233.66
4818,4818,Credit Card,641.64
4819,4819,Gift Card,359.52
4820,4820,Paypal,59.53
4821,4821,Credit Card,302.91
4822,4822,Credit Card,302.79
4823,4823,Paypal,873.36
4824,4824,Gift Card,162.68
4825,4825,Credit Card,201.94
4826,4826,Credit Card,302.91
4827,4827,Paypal,307.83
4828,4828,Gift Card,53.98
4829,4829,Gift Card,302.91
4830,4830,Credit Card,202.92
4831,4831,Gift Card,22.14
4832,4832,Gift Card,339.24
4833,4833,Gift Card,511.74
4834,4834,Credit Card,202.92
4835,4835,Credit Card,582.06
4836,4836,Paypal,37.5
4837,4837,Credit Card,553.9
4838,4838,Credit Card,473.26
4839,4839,Credit Card,233.66
4840,4840,Gift Card,15.14
4841,4841,Gift Card,546.99
4842,4842,Gift Card,82.0
4843,4843,Credit Card,273.25
4844,4844,Gift Card,80.52
4845,4845,Paypal,249.48
4846,4846,Credit Card,156.7
4847,4847,Credit Card,288.6
4848,4848,Gift Card,464.88
4849,4849,Paypal,119.66
4850,4850,Paypal,58.64
4851,4851,Gift Card,486.96
4852,4852,Gift Card,55.02
4853,4853,Credit Card,102.06
4854,4854,Gift Card,296.13
4855,4855,Paypal,272.73
4856,4856,Credit Card,119.66
4857,4857,Gift Card,397.26
4858,4858,Gift Card,188.87
4859,4859,Credit Card,470.1
4860,4860,Credit Card,123.0
4861,4861,Credit Card,6.63
4862,4862,Paypal,153.09
4863,4863,Gift Card,465.04
4864,4864,Paypal,36.83
4865,4865,Gift Card,332.56
4866,4866,Credit Card,260.52
4867,4867,Gift Card,290.85
4868,4868,Gift Card,830.85
4869,4869,Credit Card,358.98
4870,4870,Paypal,156.7
4871,4871,Gift Card,44.26
4872,4872,Paypal,313.4
4873,4873,Paypal,220.94
4874,4874,Paypal,131.12
4875,4875,Credit Card,386.16
4876,4876,Paypal,362.76
4877,4877,Gift Card,579.72
4878,4878,Gift Card,48.38
4879,4879,Paypal,188.87
4880,4880,Gift Card,91.18
4881,4881,Gift Card,33.21
4882,4882,Paypal,264.84
4883,4883,Credit Card,546.99
4884,4884,Credit Card,243.48
4885,4885,Paypal,233.66
4886,4886,Paypal,33.21
4887,4887,Credit Card,413.7
4888,4888,Credit Card,430.82
4889,4889,Gift Card,125.62
4890,4890,Paypal,537.94
4891,4891,Paypal,724.95
4892,4892,Paypal,470.1
4893,4893,Gift Card,100.93
4894,4894,Paypal,569.84
4895,4895,Gift Card,226.16
4896,4896,Gift Card,44.26
4897,4897,Gift Card,873.36
4898,4898,Credit Card,362.76
4899,4899,Credit Card,819.75
4900,4900,Paypal,318.42
4901,4901,Gift Card,413.7
4902,4902,Gift Card,46.15
4903,4903,Paypal,473.26
4904,4904,Credit Card,162.68
4905,4905,Credit Card,268.97
4906,4906,Gift Card,255.15
4907,4907,Credit Card,358.98
4908,4908,Paypal,53.98
4909,4909,Credit Card,800.19
4910,4910,Credit Card,371.0
4911,4911,Credit Card,144.3
4912,4912,Paypal,276.95
4913,4913,Credit Card,400.88
4914,4914,Gift Card,266.73
4915,4915,Gift Card,245.56
4916,4916,Paypal,119.06
4917,4917,Gift Card,570.92
4918,4918,Paypal,63.62
4919,4919,Gift Card,697.56
4920,4920,Credit Card,709.89
4921,4921,Credit Card,427.76
4922,4922,Paypal,458.86
4923,4923,Gift Card,302.79
4924,4924,Paypal,213.52
4925,4925,Credit Card,332.25
4926,4926,Gift Card,397.26
4927,4927,Gift Card,453.24
4928,4928,Gift Card,302.79
4929,4929,Credit Card,341.16
4930,4930,Credit Card,301.34
4931,4931,Credit Card,232.44
4932,4932,Credit Card,170.58
4933,4933,Gift Card,41.0
4934,4934,Credit Card,285.46
4935,4935,Credit Card,272.73
4936,4936,Paypal,36.68
4937,4937,Paypal,264.84
4938,4938,Gift Card,110.24
4939,4939,Gift Card,41.0
4940,4940,Credit Card,175.92
4941,4941,Gift Card,660.69
4942,4942,Credit Card,282.15
4943,4943,Credit Card,569.84
4944,4944,Credit Card,93.14
4945,4945,Credit Card,458.86
4946,4946,Paypal,115.49
4947,4947,Gift Card,125.62
4948,4948,Paypal,284.25
4949,4949,Gift Card,566.61
4950,4950,Gift Card,62.81
4951,4951,Paypal,566.61
4952,4952,Gift Card,213.52
4953,4953,Gift Card,501.14
4954,4954,Gift Card,102.06
4955,4955,Gift Card,313.4
4956,4956,Paypal,452.01
4957,4957,Paypal,139.54
4958,4958,Gift Card,537.94
4959,4959,Credit Card,144.3
4960,4960,Gift Card,592.26
4961,4961,Gift Card,110.49
4962,4962,Gift Card,138.45
4963,4963,Gift Card,232.52
4964,4964,Paypal,498.84
4965,4965,Gift Card,470.1
4966,4966,Gift Card,81.34
4967,4967,Paypal,127.8
4968,4968,Credit Card,418.62
4969,4969,Credit Card,220.23
4970,4970,Gift Card,736.68
4971,4971,Gift Card,856.38
4972,4972,Paypal,475.26
4973,4973,Credit Card,290.85
4974,4974,Credit Card,220.94
4975,4975,Credit Card,206.85
4976,4976,Credit Card,134.84
4977,4977,Paypal,263.64
4978,4978,Paypal,177.3
4979,4979,Credit Card,432.9
4980,4980,Paypal,110.24
4981,4981,Gift Card,71.25
4982,4982,Credit Card,36.68
4983,4983,Gift Card,846.45
4984,4984,Gift Card,564.3
4985,4985,Paypal,601.32
4986,4986,Credit Card,200.44
4987,4987,Paypal,888.39
4988,4988,Credit Card,362.76
4989,4989,Paypal,93.14
4990,4990,Credit Card,393.36
4991,4991,Credit Card,30.28
4992,4992,Gift Card,117.28
4993,4993,Gift Card,91.18
4994,4994,Credit Card,55.02
4995,4995,Credit Card,544.14
4996,4996,Credit Card,475.26
4997,4997,Gift Card,182.36
4998,4998,Gift Card,698.43
4999,4999,Credit Card,697.56
5000,5000,Gift Card,185.5
5001,5001,Gift Card,296.13
5002,5002,Gift Card,276.95
5003,5003,Paypal,332.56
5004,5004,Gift Card,284.58
5005,5005,Credit Card,96.74
5006,5006,Credit Card,266.73
5007,5007,Paypal,193.08
5008,5008,Credit Card,830.85
5009,5009,Paypal,566.61
5010,5010,Paypal,284.58
5011,5011,Gift Card,288.6
5012,5012,Gift Card,78.36
5013,5013,Gift Card,250.57
5014,5014,Credit Card,873.36
5015,5015,Credit Card,67.64
5016,5016,Gift Card,873.36
5017,5017,Credit Card,71.25
5018,5018,Credit Card,662.82
5019,5019,Gift Card,221.5
5020,5020,Paypal,564.3
5021,5021,Paypal,202.92
5022,5022,Credit Card,110.24
5023,5023,Credit Card,452.01
5024,5024,Gift Card,477.63
5025,5025,Gift Card,39.18
5026,5026,Paypal,888.39
5027,5027,Credit Card,250.57
5028,5028,Gift Card,377.74
5029,5029,Credit Card,62.22
5030,5030,Credit Card,87.88
5031,5031,Paypal,427.04
5032,5032,Credit Card,102.06
5033,5033,Gift Card,100.93
5034,5034,Credit Card,67.62
5035,5035,Gift Card,806.91
5036,5036,Credit Card,470.1
5037,5037,Credit Card,179.76
5038,5038,Credit Card,73.66
5039,5039,Credit Card,55.02
5040,5040,Credit Card,698.43
5041,5041,Gift Card,332.56
5042,5042,Gift Card,117.28
5043,5043,Paypal,709.89
5044,5044,Paypal,358.98
5045,5045,Paypal,59.1
5046,5046,Gift Card,81.34
5047,5047,Credit Card,302.91
5048,5048,Credit Card,282.15
5049,5049,Credit Card,307.83
5050,5050,Gift Card,120.84
5051,5051,Gift Card,232.44
5052,5052,Gift Card,291.03
5053,5053,Credit Card,230.98
5054,5054,Credit Card,316.84
5055,5055,Credit Card,359.52
5056,5056,Paypal,263.64
5057,5057,Paypal,94.86
5058,5058,Credit Card,869.58
5059,5059,Credit Card,96.74
5060,5060,Credit Card,854.76
5061,5061,Credit Card,269.68
5062,5062,Credit Card,537.94
5063,5063,Gift Card,440.46
5064,5064,Gift Card,552.69
5065,5065,Credit Card,115.49
5066,5066,Paypal,268.97
5067,5067,Credit Card,102.06
5068,5068,Gift Card,570.92
5069,5069,Paypal,363.2
5070,5070,Gift Card,181.82
5071,5071,Gift Card,158.42
5072,5072,Gift Card,139.71
5073,5073,Paypal,697.32
5074,5074,Credit Card,697.56
5075,5075,Credit Card,123.0
5076,5076,Gift Card,30.28
5077,5077,Gift Card,92.3
5078,5078,Gift Card,491.12
5079,5079,Credit Card,830.85
5080,5080,Credit Card,368.46
5081,5081,Paypal,127.24
5082,5082,Gift Card,291.03
5083,5083,Credit Card,139.54
5084,5084,Paypal,221.5
5085,5085,Paypal,102.61
5086,5086,Paypal,291.03
5087,5087,Credit Card,44.26
5088,5088,Gift Card,491.12
5089,5089,Credit Card,362.76
5090,5090,Gift Card,189.5
5091,5091,Credit Card,566.61
5092,5092,Paypal,178.59
5093,5093,Gift Card,341.16
5094,5094,Gift Card,91.18
5095,5095,Paypal,467.32
5096,5096,Gift Card,82.0
5097,5097,Credit Card,46.57
5098,5098,Credit Card,556.5
5099,5099,Paypal,553.9
5100,5100,Credit Card,37.4
5101,5101,Credit Card,751.71
5102,5102,Credit Card,120.84
5103,5103,Paypal,94.75
5104,5104,Credit Card,263.64
5105,5105,Gift Card,177.3
5106,5106,Gift Card,778.86
5107,5107,Paypal,245.56
5108,5108,Gift Card,873.09
5109,5109,Gift Card,393.36
5110,5110,Credit Card,259.62
5111,5111,Paypal,854.76
5112,5112,Credit Card,698.43
5113,5113,Gift Card,185.5
5114,5114,Gift Card,302.16
5115,5115,Paypal,63.9
5116,5116,Credit Card,873.36
5117,5117,Credit Card,873.36
5118,5118,Gift Card,544.8
5119,5119,Paypal,276.95
5120,5120,Paypal,856.38
5121,5121,Credit Card,778.86
5122,5122,Credit Card,12.5
5123,5123,Gift Card,440.12
5124,5124,Credit Card,181.82
5125,5125,Gift Card,544.8
5126,5126,Paypal,39.18
5127,5127,Paypal,120.84
5128,5128,Gift Card,296.13
5129,5129,Paypal,11.07
5130,5130,Credit Card,491.12
5131,5131,Gift Card,332.56
5132,5132,Gift Card,181.6
5133,5133,Gift Card,452.01
5134,5134,Credit Card,341.16
5135,5135,Credit Card,284.25
5136,5136,Gift Card,36.68
5137,5137,Gift Card,377.74
5138,5138,Gift Card,778.86
5139,5139,Gift Card,73.66
5140,5140,Paypal,400.88
5141,5141,Credit Card,339.24
5142,5142,Gift Card,368.46
5143,5143,Gift Card,47.5
5144,5144,Paypal,359.52
5145,5145,Credit Card,620.55
5146,5146,Credit Card,139.54
5147,5147,Credit Card,80.97
5148,5148,Paypal,55.3
5149,5149,Credit Card,458.86
5150,5150,Credit Card,36.83
5151,5151,Paypal,498.84
5152,5152,Credit Card,37.5
5153,5153,Paypal,569.84
5154,5154,Paypal,96.74
5155,5155,Gift Card,44.26
5156,5156,Paypal,486.96
5157,5157,Gift Card,33.21
5158,5158,Paypal,132.42
5159,5159,Paypal,259.62
5160,5160,Paypal,220.94
5161,5161,Credit Card,188.87
5162,5162,Credit Card,427.04
5163,5163,Credit Card,135.28
5164,5164,Paypal,175.92
5165,5165,Credit Card,36.68
5166,5166,Gift Card,465.04
5167,5167,Credit Card,177.3
5168,5168,Credit Card,202.92
5169,5169,Credit Card,397.26
5170,5170,Paypal,189.72
5171,5171,Credit Card,569.84
5172,5172,Paypal,339.24
5173,5173,Credit Card,873.36
5174,5174,Paypal,641.64
5175,5175,Gift Card,220.48
5176,5176,Credit Card,193.9
5177,5177,Paypal,63.9
5178,5178,Credit Card,582.06
5179,5179,Gift Card,501.14
5180,5180,Paypal,498.96
5181,5181,Paypal,662.82
5182,5182,Credit Card,564.3
5183,5183,Credit Card,641.64
5184,5184,Gift Card,249.48
5185,5185,Gift Card,259.62
5186,5186,Credit Card,641.64
5187,5187,Paypal,191.7
5188,5188,Gift Card,579.24
5189,5189,Gift Card,537.94
5190,5190,Credit Card,166.28
5191,5191,Paypal,123.0
5192,5192,Paypal,377.74
5193,5193,Gift Card,62.81
5194,5194,Credit Card,371.0
5195,5195,Paypal,113.08
5196,5196,Credit Card,413.7
5197,5197,Credit Card,285.46
5198,5198,Credit Card,91.18
5199,5199,Paypal,193.48
5200,5200,Gift Card,19.89
5201,5201,Gift Card,259.62
5202,5202,Credit Card,80.52
5203,5203,Paypal,102.06
5204,5204,Paypal,177.3
5205,5205,Paypal,819.75
5206,5206,Credit Card,244.02
5207,5207,Gift Card,255.15
5208,5208,Gift Card,332.25
5209,5209,Gift Card,232.52
5210,5210,Credit Card,296.13
5211,5211,Credit Card,115.49
5212,5212,Gift Card,371.0
5213,5213,Gift Card,139.71
5214,5214,Paypal,232.44
5215,5215,Credit Card,48.38
5216,5216,Credit Card,59.1
5217,5217,Credit Card,139.54
5218,5218,Credit Card,80.52
5219,5219,Credit Card,363.2
5220,5220,Gift Card,80.97
5221,5221,Paypal,662.82
5222,5222,Paypal,46.57
5223,5223,Paypal,495.3
5224,5224,Gift Card,262.24
5225,5225,Gift Card,272.73
5226,5226,Paypal,470.1
5227,5227,Paypal,290.85
5228,5228,Paypal,58.64
5229,5229,Paypal,313.4
5230,5230,Gift Card,181.6
5231,5231,Credit Card,151.08
5232,5232,Paypal,159.8
5233,5233,Paypal,179.76
5234,5234,Gift Card,11.07
5235,5235,Gift Card,341.16
5236,5236,Paypal,800.19
5237,5237,Paypal,94.75
5238,5238,Paypal,289.86
5239,5239,Paypal,486.96
5240,5240,Credit Card,170.1
5241,5241,Credit Card,709.89
5242,5242,Paypal,582.24
5243,5243,Paypal,244.02
5244,5244,Credit Card,40.28
5245,5245,Credit Card,232.81
5246,5246,Paypal,71.25
5247,5247,Paypal,67.62
5248,5248,Paypal,302.91
5249,5249,Credit Card,301.34
5250,5250,Credit Card,110.24
5251,5251,Credit Card,553.9
5252,5252,Gift Card,495.3
5253,5253,Credit Card,700.98
5254,5254,Credit Card,139.54
5255,5255,Gift Card,48.38
5256,5256,Credit Card,182.36
5257,5257,Credit Card,473.26
5258,5258,Credit Card,193.08
5259,5259,Credit Card,430.82
5260,5260,Gift Card,730.44
5261,5261,Paypal,582.06
5262,5262,Gift Card,67.64
5263,5263,Credit Card,427.04
5264,5264,Credit Card,25.0
5265,5265,Paypal,660.18
5266,5266,Paypal,269.68
5267,5267,Paypal,138.45
5268,5268,Credit Card,191.7
5269,5269,Paypal,229.43
5270,5270,Credit Card,748.44
5271,5271,Paypal,830.85
5272,5272,Gift Card,62.81
5273,5273,Credit Card,544.14
5274,5274,Gift Card,232.52
5275,5275,Credit Card,301.34
5276,5276,Gift Card,289.86
5277,5277,Credit Card,123.0
5278,5278,Gift Card,39.18
5279,5279,Gift Card,202.92
5280,5280,Paypal,53.68
5281,5281,Paypal,59.53
5282,5282,Credit Card,362.76
5283,5283,Credit Card,709.89
5284,5284,Gift Card,19.89
5285,5285,Credit Card,400.88
5286,5286,Gift Card,158.42
5287,5287,Credit Card,259.62
5288,5288,Paypal,546.99
5289,5289,Gift Card,125.62
5290,5290,Credit Card,92.3
5291,5291,Paypal,51.03
5292,5292,Credit Card,165.1
5293,5293,Credit Card,24.19
5294,5294,Gift Card,440.12
5295,5295,Credit Card,282.15
5296,5296,Paypal,33.81
5297,5297,Paypal,80.52
5298,5298,Credit Card,102.61
5299,5299,Credit Card,241.65
5300,5300,Credit Card,400.88
5301,5301,Paypal,582.06
5302,5302,Gift Card,544.8
5303,5303,Credit Card,58.64
5304,5304,Paypal,339.24
5305,5305,Credit Card,302.16
5306,5306,Credit Card,544.14
5307,5307,Paypal,226.16
5308,5308,Paypal,601.32
5309,5309,Gift Card,165.9
5310,5310,Paypal,213.88
5311,5311,Paypal,470.1
5312,5312,Paypal,96.74
5313,5313,Credit Card,158.42
5314,5314,Paypal,158.42
5315,5315,Credit Card,132.42
5316,5316,Credit Card,110.49
5317,5317,Gift Card,82.0
5318,5318,Credit Card,118.2
5319,5319,Credit Card,570.92
5320,5320,Credit Card,123.0
5321,5321,Gift Card,266.73
5322,5322,Paypal,570.92
5323,5323,Credit Card,646.23
5324,5324,Paypal,15.14
5325,5325,Gift Card,313.4
5326,5326,Gift Card,100.97
5327,5327,Gift Card,13.26
5328,5328,Paypal,302.16
5329,5329,Paypal,37.4
5330,5330,Paypal,63.62
5331,5331,Gift Card,546.99
5332,5332,Paypal,59.53
5333,5333,Gift Card,189.72
5334,5334,Paypal,26.84
5335,5335,Paypal,470.1
5336,5336,Credit Card,241.65
5337,5337,Credit Card,470.1
5338,5338,Credit Card,202.92
5339,5339,Gift Card,63.62
5340,5340,Credit Card,486.96
5341,5341,Paypal,646.23
5342,5342,Credit Card,26.84
5343,5343,Gift Card,302.79
5344,5344,Credit Card,427.76
5345,5345,Gift Card,245.56
5346,5346,Paypal,102.61
5347,5347,Credit Card,268.97
5348,5348,Paypal,386.16
5349,5349,Paypal,477.63
5350,5350,Paypal,276.95
5351,5351,Paypal,123.0
5352,5352,Paypal,123.0
5353,5353,Credit Card,473.26
5354,5354,Credit Card,236.63
5355,5355,Paypal,66.39
5356,5356,Gift Card,110.24
5357,5357,Credit Card,110.24
5358,5358,Gift Card,102.04
5359,5359,Credit Card,243.48
5360,5360,Credit Card,268.97
5361,5361,Gift Card,177.3
5362,5362,Paypal,118.2
5363,5363,Credit Card,62.81
5364,5364,Credit Card,138.45
5365,5365,Credit Card,465.04
5366,5366,Paypal,302.16
5367,5367,Paypal,660.18
5368,5368,Paypal,178.59
5369,5369,Paypal,552.69
5370,5370,Credit Card,736.68
5371,5371,Paypal,662.82
5372,5372,Paypal,94.86
5373,5373,Gift Card,220.94
5374,5374,Gift Card,205.22
5375,5375,Credit Card,245.56
5376,5376,Credit Card,115.49
5377,5377,Credit Card,100.97
5378,5378,Credit Card,284.58
5379,5379,Paypal,189.5
5380,5380,Gift Card,467.32
5381,5381,Paypal,102.06
5382,5382,Gift Card,53.98
5383,5383,Paypal,241.65
5384,5384,Credit Card,51.02
5385,5385,Paypal,819.75
5386,5386,Credit Card,205.22
5387,5387,Credit Card,220.94
5388,5388,Gift Card,182.33
5389,5389,Gift Card,358.98
5390,5390,Paypal,751.71
5391,5391,Gift Card,806.91
5392,5392,Credit Card,229.43
5393,5393,Gift Card,206.85
5394,5394,Gift Card,730.44
5395,5395,Credit Card,82.0
5396,5396,Gift Card,477.63
5397,5397,Gift Card,244.02
5398,5398,Gift Card,700.98
5399,5399,Gift Card,33.21
5400,5400,Gift Card,63.62
5401,5401,Gift Card,73.66
5402,5402,Paypal,123.0
5403,5403,Gift Card,220.48
5404,5404,Credit Card,221.5
5405,5405,Paypal,44.26
5406,5406,Credit Card,873.09
5407,5407,Gift Card,206.85
5408,5408,Gift Card,432.9
5409,5409,Credit Card,36.68
5410,5410,Paypal,220.48
5411,5411,Credit Card,102.61
5412,5412,Credit Card,177.3
5413,5413,Paypal,316.84
5414,5414,Gift Card,39.18
5415,5415,Gift Card,135.28
5416,5416,Gift Card,181.6
5417,5417,Credit Card,179.76
5418,5418,Gift Card,66.39
5419,5419,Paypal,570.92
5420,5420,Gift Card,479.4
5421,5421,Gift Card,135.28
5422,5422,Paypal,453.24
5423,5423,Paypal,533.46
5424,5424,Gift Card,688.29
5425,5425,Gift Card,276.95
5426,5426,Paypal,359.52
5427,5427,Gift Card,92.3
5428,5428,Credit Card,291.12
5429,5429,Gift Card,418.62
5430,5430,Credit Card,458.86
5431,5431,Credit Card,316.84
5432,5432,Paypal,80.97
5433,5433,Gift Card,115.49
5434,5434,Paypal,800.19
5435,5435,Gift Card,66.39
5436,5436,Credit Card,854.76
5437,5437,Paypal,102.04
5438,5438,Paypal,58.64
5439,5439,Gift Card,22.13
5440,5440,Gift Card,620.55
5441,5441,Gift Card,427.76
5442,5442,Paypal,854.76
5443,5443,Credit Card,30.28
5444,5444,Paypal,533.46
5445,5445,Paypal,221.5
5446,5446,Credit Card,332.56
5447,5447,Credit Card,289.86
5448,5448,Credit Card,288.6
5449,5449,Paypal,92.3
5450,5450,Paypal,479.4
5451,5451,Credit Card,640.56
5452,5452,Paypal,18.34
5453,5453,Paypal,177.3
5454,5454,Gift Card,189.5
5455,5455,Paypal,123.0
5456,5456,Credit Card,132.42
5457,5457,Credit Card,477.63
5458,5458,Credit Card,640.56
5459,5459,Paypal,282.15
5460,5460,Paypal,188.87
5461,5461,Credit Card,125.62
5462,5462,Credit Card,302.79
5463,5463,Gift Card,118.2
5464,5464,Gift Card,139.71
5465,5465,Gift Card,724.95
5466,5466,Gift Card,368.46
5467,5467,Gift Card,736.68
5468,5468,Gift Card,255.15
5469,5469,Paypal,290.22
5470,5470,Gift Card,249.48
5471,5471,Gift Card,486.96
5472,5472,Credit Card,151.08
5473,5473,Gift Card,25.0
5474,5474,Paypal,341.16
5475,5475,Credit Card,255.15
5476,5476,Credit Card,359.52
5477,5477,Gift Card,291.12
5478,5478,Paypal,284.92
5479,5479,Credit Card,12.5
5480,5480,Paypal,67.62
5481,5481,Gift Card,215.41
5482,5482,Credit Card,22.14
5483,5483,Credit Card,200.44
5484,5484,Credit Card,63.62
5485,5485,Paypal,110.6
5486,5486,Credit Card,96.74
5487,5487,Gift Card,307.83
5488,5488,Paypal,464.88
5489,5489,Gift Card,127.8
5490,5490,Credit Card,533.46
5491,5491,Credit Card,641.64
5492,5492,Credit Card,427.76
5493,5493,Paypal,110.24
5494,5494,Credit Card,260.52
5495,5495,Credit Card,156.7
5496,5496,Gift Card,570.92
5497,5497,Gift Card,100.93
5498,5498,Gift Card,313.4
5499,5499,Credit Card,100.97
5500,5500,Gift Card,178.59
5501,5501,Gift Card,418.62
5502,5502,Gift Card,748.44
5503,5503,Paypal,202.92
5504,5504,Credit Card,546.5
5505,5505,Gift Card,63.9
5506,5506,Credit Card,660.18
5507,5507,Credit Card,262.24
5508,5508,Paypal,724.95
5509,5509,Gift Card,495.3
5510,5510,Gift Card,82.0
5511,5511,Gift Card,262.24
5512,5512,Gift Card,134.84
5513,5513,Gift Card,40.28
5514,5514,Gift Card,55.02
5515,5515,Gift Card,71.25
5516,5516,Gift Card,90.91
5517,5517,Paypal,87.88
5518,5518,Credit Card,135.28
5519,5519,Credit Card,94.75
5520,5520,Credit Card,179.76
5521,5521,Paypal,290.85
5522,5522,Credit Card,59.53
5523,5523,Gift Card,188.43
5524,5524,Gift Card,39.18
5525,5525,Gift Card,330.2
5526,5526,Gift Card,236.63
5527,5527,Gift Card,36.83
5528,5528,Paypal,233.66
5529,5529,Gift Card,418.62
5530,5530,Gift Card,364.66
5531,5531,Credit Card,243.48
5532,5532,Credit Card,544.14
5533,5533,Gift Card,92.3
5534,5534,Paypal,579.24
5535,5535,Paypal,404.52
5536,5536,Paypal,491.12
5537,5537,Gift Card,102.61
5538,5538,Credit Card,202.92
5539,5539,Credit Card,397.26
5540,5540,Credit Card,100.97
5541,5541,Paypal,67.64
5542,5542,Paypal,301.34
5543,5543,Gift Card,117.28
5544,5544,Gift Card,368.46
5545,5545,Gift Card,220.94
5546,5546,Credit Card,55.02
5547,5547,Gift Card,339.24
5548,5548,Paypal,579.72
5549,5549,Gift Card,181.6
5550,5550,Paypal,358.98
5551,5551,Paypal,193.48
5552,5552,Credit Card,724.95
5553,5553,Gift Card,188.43
5554,5554,Credit Card,200.44
5555,5555,Credit Card,284.92
5556,5556,Credit Card,177.3
5557,5557,Paypal,465.62
5558,5558,Gift Card,11.07
5559,5559,Credit Card,601.32
5560,5560,Paypal,276.95
5561,5561,Paypal,156.7
5562,5562,Paypal,90.91
5563,5563,Paypal,873.09
5564,5564,Gift Card,175.76
5565,5565,Credit Card,553.9
5566,5566,Credit Card,330.2
5567,5567,Credit Card,15.14
5568,5568,Paypal,66.39
5569,5569,Gift Card,31.11
5570,5570,Credit Card,579.72
5571,5571,Paypal,316.84
5572,5572,Gift Card,751.71
5573,5573,Paypal,22.13
5574,5574,Credit Card,47.5
5575,5575,Gift Card,498.84
5576,5576,Gift Card,170.58
5577,5577,Credit Card,181.38
5578,5578,Credit Card,279.08
5579,5579,Gift Card,67.62
5580,5580,Paypal,139.54
5581,5581,Gift Card,233.66
5582,5582,Gift Card,182.36
5583,5583,Paypal,232.52
5584,5584,Credit Card,486.96
5585,5585,Gift Card,241.65
5586,5586,Gift Card,53.68
5587,5587,Paypal,330.72
5588,5588,Gift Card,93.14
5589,5589,Gift Card,553.9
5590,5590,Credit Card,202.92
5591,5591,Paypal,193.08
5592,5592,Gift Card,66.39
5593,5593,Paypal,205.22
5594,5594,Gift Card,55.3
5595,5595,Gift Card,175.92
5596,5596,Paypal,179.76
5597,5597,Gift Card,58.64
5598,5598,Gift Card,66.39
5599,5599,Credit Card,51.03
5600,5600,Paypal,736.68
5601,5601,Credit Card,579.72
5602,5602,Gift Card,184.23
5603,5603,Paypal,364.66
5604,5604,Credit Card,53.98
5605,5605,Gift Card,250.57
5606,5606,Credit Card,730.44
5607,5607,Paypal,179.76
5608,5608,Credit Card,78.36
5609,5609,Gift Card,288.6
5610,5610,Paypal,646.23
5611,5611,Credit Card,233.66
5612,5612,Paypal,582.06
5613,5613,Paypal,582.06
5614,5614,Credit Card,501.14
5615,5615,Paypal,539.28
5616,5616,Gift Card,341.16
5617,5617,Gift Card,533.46
5618,5618,Credit Card,289.86
5619,5619,Credit Card,110.24
5620,5620,Paypal,127.8
5621,5621,Paypal,92.3
5622,5622,Gift Card,63.9
5623,5623,Gift Card,244.02
5624,5624,Gift Card,566.61
5625,5625,Gift Card,284.58
5626,5626,Credit Card,120.84
5627,5627,Paypal,697.56
5628,5628,Gift Card,284.58
5629,5629,Paypal,511.74
5630,5630,Paypal,346.47
5631,5631,Credit Card,250.57
5632,5632,Paypal,339.24
5633,5633,Gift Card,263.64
5634,5634,Gift Card,432.9
5635,5635,Gift Card,78.36
5636,5636,Gift Card,85.05
5637,5637,Paypal,232.44
5638,5638,Credit Card,134.84
5639,5639,Paypal,800.19
5640,5640,Gift Card,552.69
5641,5641,Credit Card,92.3
5642,5642,Gift Card,41.0
5643,5643,Paypal,579.24
5644,5644,Gift Card,182.33
5645,5645,Gift Card,92.3
5646,5646,Paypal,226.16
5647,5647,Gift Card,30.28
5648,5648,Paypal,18.34
5649,5649,Paypal,397.26
5650,5650,Gift Card,856.38
5651,5651,Credit Card,201.86
5652,5652,Gift Card,358.98
5653,5653,Paypal,362.76
5654,5654,Gift Card,15.14
5655,5655,Paypal,441.88
5656,5656,Credit Card,91.18
5657,5657,Paypal,569.84
5658,5658,Paypal,641.64
5659,5659,Gift Card,138.45
5660,5660,Paypal,440.46
5661,5661,Credit Card,393.36
5662,5662,Credit Card,856.38
5663,5663,Paypal,697.56
5664,5664,Credit Card,200.44
5665,5665,Credit Card,358.98
5666,5666,Gift Card,213.52
5667,5667,Paypal,230.98
5668,5668,Credit Card,748.44
5669,5669,Paypal,165.9
5670,5670,Credit Card,358.98
5671,5671,Credit Card,117.28
5672,5672,Paypal,51.02
5673,5673,Gift Card,220.94
5674,5674,Credit Card,19.89
5675,5675,Gift Card,386.16
5676,5676,Paypal,67.62
5677,5677,Paypal,37.4
5678,5678,Gift Card,483.3
5679,5679,Gift Card,175.76
